"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.204388710E-1,1.727617979E0,5.024927616E0,7.987242222E0,9.593258036E0
2.225142360E-1,1.808973908E0,5.020142078E0,7.977670670E0,9.597783202E0
2.245895480E-1,1.875972986E0,5.015356064E0,8.001599312E0,9.628014470E0
2.266649130E-1,1.909472466E0,5.024927616E0,8.049455643E0,9.679344957E0
2.287402250E-1,1.919043779E0,5.034498692E0,8.135597229E0,9.757912091E0
2.308155900E-1,1.923829436E0,5.039284706E0,8.236095428E0,9.845241386E0
2.328909020E-1,1.923829436E0,5.063212872E0,8.346165657E0,9.949659565E0
2.349662150E-1,1.952543259E0,5.072783947E0,8.465806961E0,1.006058893E1
2.370415790E-1,1.976471543E0,5.067998409E0,8.566305161E0,1.014754314E1
2.391168920E-1,2.009970903E0,5.053641319E0,8.700303078E0,1.026033855E1
2.411922560E-1,2.048256159E0,5.034498692E0,8.834300995E0,1.037238663E1
2.432675690E-1,2.062613010E0,5.005784988E0,8.953942299E0,1.046352419E1
2.453428810E-1,1.995614052E0,5.020142078E0,9.064012527E0,1.055180672E1
2.474182460E-1,1.966900229E0,4.962714195E0,9.169296265E0,1.061005291E1
2.494935580E-1,1.914258122E0,4.924428940E0,9.260223389E0,1.066143151E1
2.515689230E-1,1.799402595E0,4.938786030E0,9.327222824E0,1.070637860E1
2.536442360E-1,1.426122308E0,5.268995285E0,9.360722542E0,1.083601692E1
2.557195480E-1,4.211367965E-1,6.340980053E0,9.480362892E0,1.141326705E1
2.577948610E-1,1.339980662E-1,6.297909260E0,9.451649666E0,1.135849013E1
2.598702250E-1,2.488535494E-1,5.962913990E0,9.317651749E0,1.106512112E1
2.619455900E-1,3.493520916E-1,5.900700569E0,9.126225471E0,1.087328402E1
2.640209020E-1,3.972085714E-1,5.833701611E0,8.877371788E0,1.063003194E1
2.660962150E-1,4.594219327E-1,5.627918720E0,8.618947029E0,1.030392088E1
2.681715790E-1,6.029912829E-1,5.297709465E0,8.408378601E0,9.956412746E0
2.702468920E-1,7.465606928E-1,4.991427898E0,8.245666504E0,9.667611982E0
2.723222560E-1,8.470591903E-1,4.771288395E0,8.140382767E0,9.473570278E0
2.743975690E-1,9.044869542E-1,4.584648132E0,8.087740898E0,9.340698474E0
2.764729330E-1,9.475577474E-1,4.441078663E0,8.073383331E0,9.262859374E0
2.785482460E-1,9.714859724E-1,4.321437836E0,8.111668587E0,9.242173836E0
2.806235580E-1,9.619147182E-1,4.235296249E0,8.193024635E0,9.273007437E0
2.826989230E-1,9.044869542E-1,4.220939159E0,8.327022552E0,9.379431146E0
2.847742360E-1,8.231309652E-1,4.211368084E0,8.494520187E0,9.516829248E0
2.868496000E-1,7.034898400E-1,4.240081787E0,8.671588898E0,9.678307989E0
2.889249130E-1,5.742774606E-1,4.283152580E0,8.867800713E0,9.864739232E0
2.910001730E-1,4.498506486E-1,4.335794449E0,9.073583603E0,1.006634981E1
2.930755900E-1,3.445664644E-1,4.398007870E0,9.274580956E0,1.027029947E1
2.951509020E-1,2.775674164E-1,4.474578381E0,9.480362892E0,1.048695265E1
2.972262670E-1,2.488535494E-1,4.551148891E0,9.647860527E0,1.067033725E1
2.993015790E-1,2.919243574E-1,4.618147850E0,9.767501831E0,1.080817290E1
3.013768920E-1,3.637090325E-1,4.675575256E0,9.834501266E0,1.089544416E1
3.034522560E-1,4.737788737E-1,4.685146809E0,9.829715729E0,1.089946688E1
3.055275690E-1,6.029912829E-1,4.661218643E0,9.772287369E0,1.084380736E1
3.076029330E-1,7.465606928E-1,4.613361835E0,9.671789169E0,1.074169288E1
3.096782460E-1,8.709874153E-1,4.541577339E0,9.556933403E0,1.061694494E1
3.117536110E-1,9.906286001E-1,4.460221291E0,9.427721024E0,1.047649000E1
