"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.730255542E0,-5.867797852E-1,6.469097443E0,8.252937927E0,1.050259571E1
1.740242542E0,-1.134790192E0,6.255192261E0,7.456593933E0,9.798774009E0
1.750229542E0,-1.030906219E0,6.300997009E0,7.140750732E0,9.578917056E0
1.760216542E0,-2.073188782E-1,6.800508270E0,7.444768524E0,1.008535930E1
1.770203542E0,1.511856079E-2,6.960824890E0,7.584727478E0,1.029472693E1
1.780190542E0,-1.910028076E-1,6.873256989E0,7.012467499E0,9.821040888E0
1.790176542E0,-3.155438232E-1,6.778953094E0,6.439908142E0,9.355543268E0
1.800163542E0,-5.686674500E-1,6.672225037E0,6.262527008E0,9.168490287E0
1.810150542E0,-7.981402588E-1,6.628964996E0,6.376739502E0,9.232714198E0
1.820137542E0,-1.084195404E0,6.701564026E0,6.531517639E0,9.420571253E0
1.830124542E0,-1.486858063E0,6.747518463E0,6.576873322E0,9.539130725E0
1.840110542E0,-1.725761261E0,6.717730408E0,6.543193359E0,9.535173470E0
1.850097542E0,-1.523382111E0,6.727011108E0,6.375541992E0,9.392598533E0
1.860084542E0,-8.405021667E-1,6.915768585E0,6.215375061E0,9.336229762E0
1.870071542E0,3.165916443E-1,7.255262604E0,5.913003845E0,9.364970913E0
1.880058542E0,1.208287354E0,7.507039032E0,5.410947876E0,9.332413957E0
1.890044542E0,1.377435608E0,7.608677673E0,5.419031067E0,9.442203265E0
1.900031542E0,9.382489014E-1,7.578590240E0,5.675597534E0,9.514607107E0
1.910018542E0,2.579136658E-1,7.555388489E0,5.701194305E0,9.468581266E0
1.920005542E0,-2.409988403E-1,7.487579498E0,5.876629486E0,9.521381271E0
1.929992542E0,-4.457730103E-1,7.295379181E0,6.007008362E0,9.460730438E0
1.939979542E0,-3.598516846E-1,7.198081512E0,6.123316498E0,9.457107149E0
1.949965542E0,4.490661621E-3,7.335495758E0,6.701863403E0,9.936019890E0
1.959952542E0,5.373825073E-1,7.218439178E0,7.429051208E0,1.037234043E1
1.969939542E0,9.797126770E-1,7.292984161E0,7.807464294E0,1.072865106E1
1.979926542E0,1.141376495E0,7.729027405E0,7.792944489E0,1.103497117E1
1.989913542E0,1.016835480E0,7.852071533E0,7.132667542E0,1.065663774E1
1.999899542E0,6.548881531E-1,7.657775574E0,6.709796906E0,1.020253791E1
2.009886542E0,2.049238586E-1,7.308102722E0,6.558910675E0,9.821897395E0
2.019873542E0,-8.876541138E-2,7.159012756E0,6.298751678E0,9.535911894E0
2.029860542E0,6.436614990E-3,7.276967468E0,6.313870239E0,9.634274979E0
2.039847542E0,3.876937866E-2,7.554340668E0,6.858587494E0,1.020342043E1
2.049833542E0,2.604583740E-1,7.646399231E0,7.112160187E0,1.044596009E1
2.059820542E0,4.320016479E-1,7.637567596E0,6.840924225E0,1.026242215E1
2.069807542E0,5.348377991E-1,7.809260559E0,6.546037445E0,1.020398002E1
