"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"	"Absolute (rad/s)"
2.188037125E0	-1.574062742E-3	-3.889273386E-3	-1.373759471E-3	4.414899328E-3
2.197984125E0	-1.553878887E-3	-3.460593056E-3	-9.492668323E-5	3.794635024E-3
2.207931125E0	2.649121918E-3	1.498542260E-4	-1.510929433E-3	3.053393354E-3
2.217878125E0	1.810469199E-3	-1.461786916E-3	-5.723035429E-4	2.396278585E-3
2.227825125E0	3.675481305E-3	-2.295356011E-3	1.763022272E-3	4.678254970E-3
2.237771125E0	2.023685724E-3	1.634101616E-3	-6.722325925E-4	2.686538416E-3
2.247718125E0	-2.364937449E-3	8.183753816E-4	-4.490597639E-4	2.542503112E-3
2.257665125E0	3.268313594E-4	-1.453723991E-3	-1.285858452E-3	1.968137226E-3
2.267612125E0	1.779319253E-3	-3.442510497E-4	-2.432349371E-3	3.033283576E-3
2.277559125E0	-1.373647712E-3	4.171290202E-4	2.047190676E-3	2.500378835E-3
2.287506125E0	1.557693817E-3	1.013943460E-3	-1.585893682E-3	2.443266285E-3
2.297453125E0	-1.159851206E-3	6.445567124E-5	-2.216916298E-3	2.502823851E-3
2.307400125E0	1.207699068E-3	3.393140621E-3	6.696837954E-4	3.663388691E-3
2.317347125E0	2.194531262E-3	2.026494825E-3	-8.546926547E-4	3.106951604E-3
2.327294125E0	2.150855493E-3	4.530993756E-4	8.934061043E-4	2.372688952E-3
2.337240125E0	9.855907410E-4	7.259139093E-4	1.271970803E-3	1.765290298E-3
2.347187125E0	1.114001498E-5	-4.139191005E-4	-1.440192573E-3	1.498535208E-3
2.357134125E0	-5.559506826E-4	8.637938881E-4	-2.985479077E-3	3.157262479E-3
2.367081125E0	8.557909168E-4	-6.591551937E-5	-2.523686970E-3	2.665655430E-3
2.377028125E0	1.856266987E-3	-3.185362788E-3	-2.174546476E-3	4.280293868E-3
2.386975125E0	3.012474626E-4	-2.403192455E-3	4.280125722E-5	2.422378161E-3
2.396922125E0	6.186459213E-4	-2.015717793E-3	1.434262376E-4	2.113388768E-3
2.406869125E0	-3.289068118E-4	2.394471085E-4	1.902978402E-4	4.491412657E-4
2.416816125E0	5.273004062E-4	-1.604720717E-3	1.484209206E-4	1.695642376E-3
2.426763125E0	-8.125361055E-4	1.357246889E-3	7.665404119E-4	1.757816328E-3
2.436710125E0	2.492016647E-3	-3.133519320E-3	-8.873695042E-4	4.100794427E-3
2.446656125E0	-1.782090403E-3	-9.965987410E-4	6.577963941E-4	2.145169306E-3
2.456603125E0	-1.143343979E-3	1.976318192E-3	2.140577650E-3	3.129719113E-3
2.466550125E0	-2.352059819E-4	-1.519359648E-5	-7.305764593E-4	7.676553017E-4
2.476497125E0	-6.350050680E-4	1.920668525E-3	5.904990248E-4	2.107341481E-3
2.486444125E0	2.036678139E-3	3.238371573E-4	2.254442312E-3	3.055394980E-3
2.496391125E0	1.631619874E-3	1.766830683E-4	2.151717898E-3	2.706157836E-3
2.506338125E0	3.365245648E-4	1.117018983E-4	6.803213619E-4	7.671787616E-4
