"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.822424400E-1,7.178468257E-2,9.765707016E0,-6.556333899E-1,9.787953908E0
3.845253990E-1,7.657032460E-2,9.751350403E0,-5.844469070E-1,9.769149189E0
3.868084200E-1,8.135596663E-2,9.756135941E0,-6.131607890E-1,9.775723678E0
3.890857630E-1,5.204389244E-2,9.736993790E0,-6.508477330E-1,9.758860558E0
3.913748870E-1,7.178468257E-2,9.756135941E0,-5.605186820E-1,9.772488052E0
3.936570520E-1,5.742774159E-2,9.784850121E0,-6.221339107E-1,9.804776409E0
3.959397060E-1,4.785645381E-2,9.775279045E0,-6.083751321E-1,9.794309110E0
3.982118610E-1,4.785645381E-2,9.785448074E0,-5.700899959E-1,9.802157255E0
4.005027550E-1,3.828516230E-2,9.789635658E0,-6.179464459E-1,9.809194151E0
4.027894370E-1,2.871387079E-2,9.789635658E0,-6.179464459E-1,9.809161464E0
4.050761190E-1,1.914258115E-2,9.775279045E0,-6.035895348E-1,9.793914803E0
4.073554780E-1,2.392822690E-2,9.784850121E0,-6.412764788E-1,9.805870689E0
4.096348960E-1,3.828516230E-2,9.784850121E0,-6.083751321E-1,9.803819559E0
4.119220060E-1,3.349951655E-2,9.790233612E0,-5.844469070E-1,9.807720152E0
4.142064290E-1,3.349951655E-2,9.765707016E0,-6.364908218E-1,9.786484369E0
4.164891440E-1,3.349951655E-2,9.780064583E0,-5.940182209E-1,9.798144881E0
4.187674650E-1,3.828516230E-2,9.789635658E0,-6.131607890E-1,9.808893833E0
4.210538410E-1,2.871387079E-2,9.784850121E0,-6.131607890E-1,9.804084992E0
4.233344810E-1,3.349951655E-2,9.780064583E0,-5.940182209E-1,9.798144881E0
4.256163420E-1,4.307080805E-2,9.780662537E0,-5.700899959E-1,9.797357672E0
4.278987510E-1,5.742774159E-2,9.770493507E0,-5.700899959E-1,9.787279700E0
4.301826870E-1,6.221338734E-2,9.775876999E0,-5.653043389E-1,9.792405762E0
4.324723590E-1,6.221338734E-2,9.785448074E0,-5.700899959E-1,9.802237863E0
4.347551960E-1,4.307080805E-2,9.756733894E0,-5.419743061E-1,9.771870216E0
4.370373010E-1,7.178468257E-2,9.760921478E0,-5.748756528E-1,9.778099159E0
4.393142780E-1,6.699903309E-2,9.751350403E0,-5.796613097E-1,9.768793722E0
4.416011440E-1,7.657032460E-2,9.746564865E0,-5.844469070E-1,9.764372375E0
4.438853850E-1,7.178468257E-2,9.790233612E0,-5.605186820E-1,9.806528867E0
4.461684040E-1,6.699903309E-2,9.775279045E0,-6.317051649E-1,9.795898157E0
4.484424520E-1,7.657032460E-2,9.760921478E0,-5.940182209E-1,9.779279563E0
4.507370080E-1,6.221338734E-2,9.760921478E0,-6.508477330E-1,9.782794150E0
